module,type,name,res_id,src,value,comments
base,model,"ir.module.module,description",base.module_hr_recruitment,"Manage Recruitment and Job applications
---------------------------------------

Publish, promote and organize your job offers with the Odoo
<a href=""https://www.odoo.com/page/recruitment"">Open Source Recruitment Application</a>.

Organize your job board, promote your job announces and keep track of
application submissions easily. Follow every applicant and build up a database
of skills and profiles with indexed documents.

Post Your Jobs on Best Job Boards
---------------------------------

Connect automatically to most famous job board websites; linkedIn, Monster,
Craigslist, ... Every job position has a new email address automatically
assigned to route applications automatically to the right job position.

Whether applicants contact you by email or using an online form, you get all
the data indexed automatically (resumes, motivation letter) and you can answer
in just a click, reusing templates of answers.

Customize Your Recruitment Process
----------------------------------

Use the kanban view and customize the steps of your recruitments process;
pre-qualification, first interview, second interview, negociaiton, ...

Get accurate statistics on your recruitment pipeline. Get reports to compare
the performance of your different investments on external job boards.

Streamline Your Recruitment Process
-----------------------------------

Follow applicants in your recruitment process with the smart kanban view. Save
time by automating some communications with email templates.

Documents like resumes and motivation letters are indexed automatically,
allowing you to easily find for specific skills and build up a database of
profiles.
","Administrar aplicaciones de reclutamiento y trabajo
---------------------------------------

Publique, promocione y organice sus ofertas de trabajo con el 
<a href=""https://www.odoo.com/page/recruitment"">Solicitud de reclutamiento de código abrierto</a> de Odoo.

Organice su bolsa de trabajo, promueva sus anuncios de trabajo y haga un seguimiento de
presentaciones de aplicaciones fácilmente. Siga a cada solicitante y construya una base de datos
de habilidades y perfiles con documentos indexados.

Publique sus trabajos en las mejores placas de trabajo
---------------------------------

Conéctese automáticamente a los sitios web más famosos de la bolsa de trabajo; LinkedIn, Monster,
Craigslist, ... Cada puesto de trabajo tiene una nueva dirección de correo electrónico automáticamente
asignada para enrutar las aplicaciones automáticamente a la posición de trabajo correcta.

Ya sea que los solicitantes se comuniquen con usted por correo electrónico o mediante un formulario en línea, usted obtiene todo
los datos indexados automáticamente (currículum, carta de motivación) y usted puede responder
con un solo clic, reutilizando plantillas de respuestas.

Personalice su proceso de reclutamiento
----------------------------------

Use la vista kanban y personalice los pasos de su proceso de reclutamiento;
pre-calificación, primera entrevista, segunda entrevista, negociación, ...

Obtenga estadísticas precisas sobre su canal de reclutamiento. Obtenga informes para comparar
el rendimiento de sus diferentes inversiones en bolsas de trabajo externas.

Agilice su proceso de reclutamiento
-----------------------------------

Siga a los solicitantes en su proceso de contratación con la vista smart kanban. Ahorre
tiempo al automatizar algunas comunicaciones con plantillas de correo electrónico.

Documentos como currículums y cartas de motivación se indexan automáticamente,
lo que le permite encontrar fácilmente habilidades específicas y crear una base de datos de
perfiles.
",
base,model,"ir.module.module,summary",base.module_website_forum,Manage a forum with FAQ and Q&A,Administrar un foro con preguntas frecuentes (FAQ) y preguntas y respuestas (Q&A),
base,model_terms,"ir.actions.act_window,help",base.grant_menu_access,Manage and customize the items available and displayed in your Odoo system menu. You can delete an item by clicking on the box at the beginning of each line and then delete it through the button that appeared. Items can be assigned to specific groups in order to make them accessible to some users within the system.,Gestionar y personalizar los elementos disponibles y mostrados en su menú de Odoo. Puede borrar un elemento pulsando en la caja al inicio de cada línea y entonces borrarlo a través del botón que aparece. Los elementos pueden ser asignados a grupos específicos para hacerlos accesibles sólo a algunos usuarios del sistema.,
base,model_terms,"ir.actions.act_window,help",base.action_res_bank_form,Manage bank records you want to be used in the system.,Gestionar los registros bancarios que quiere usar en el sistema.,
base,model_terms,"ir.actions.act_window,help",base.action_partner_category_form,Manage contact tags to better classify them for tracking and analysis purposes.,Administre las etiquetas de contacto para clasificarlas mejor con fines de seguimiento y análisis.,
base,model,"ir.module.module,summary",base.module_website_sale_stock,Manage product inventory & availability,Administrar inventario y disponibilidad de productos.,
base,model_terms,"ir.actions.act_window,help",base.res_partner_industry_action,Manage sectors of activity to better classify partners for tracking and analysis purposes.,Gestionar sectores de actividad para mejorar la clasificación de empresas con vistas a hacer seguimiento y análisis.,
base,model_terms,"ir.actions.act_window,help",base.action_partner_title_contact,"Manage the contact titles you want to have available in your system and the way you want to print them in letters and other documents. Some example: Mr., Mrs.","Gestionar los títulos de contacto que quiere tener disponibles en su sistema y la forma en la que quiere que aparezcan impresos en cartas y otros documentos. Por ejemplo: Sr., Sra. ",
base,model,"ir.module.module,summary",base.module_openacademy,Manage trainings,Manage trainings,
base,model,"ir.module.module,summary",base.module_account_voucher,Manage your debts and credits thanks to simple sale/purchase receipts,Gestionar sus deudas y créditos gracias a los simples recibos de compras/ventas,
base,model,"ir.module.module,summary",base.module_hr_payroll,Manage your employee payroll records,Gestione los registros de las nóminas de sus empleados,
base,model,"ir.module.module,summary",base.module_fleet,Manage your fleet and track car costs,Gestiona tu flota y rastrea los costes de los vehículos,
base,model,"ir.module.module,summary",base.module_website_hr_recruitment,Manage your online hiring process,Gestione su proceso de contratación online.,
base,model,"ir.module.module,summary",base.module_stock,Manage your stock and logistics activities,Gestione sus actividades de stock y logística.,
base,model,"ir.module.category,name",base.module_category_manufacturing,Manufacturing,Fabricación,
base,model,"ir.module.module,shortdesc",base.module_mrp,Manufacturing,Fabricación,
base,model,"res.partner.industry,name",base.res_partner_industry_C,Manufacturing,Fabricación,
base,model,"ir.module.module,summary",base.module_mrp,Manufacturing Orders & BOMs,Fabricar Órdenes & Listas de Materiales,
base,selection,"ir.property,type",0,Many2One,Many2One,
base,code,addons/base/models/ir_model.py,723,Many2one %s on model %s does not exist!,Many2one %s al modelo %s no existe!,
base,model,"ir.actions.act_window,name",base.action_model_relation,ManyToMany Relations,Relaciones ManyToMany,
base,model,"ir.ui.menu,name",base.ir_model_relation_menu,ManyToMany Relations,Relaciones ManyToMany,
base,model_terms,"ir.ui.view,arch_db",base.view_model_relation_form,ManyToMany Relations,Relaciones ManyToMany,
base,model_terms,"ir.ui.view,arch_db",base.view_model_relation_list,ManyToMany Relations,Relaciones ManyToMany,
base,model,"ir.module.module,shortdesc",base.module_product_margin,Margins by Products,Márgenes por Productos,
base,model,"ir.module.module,shortdesc",base.module_sale_margin,Margins in Sales Orders,Márgenes en pedidos de venta,
base,model,"ir.module.category,name",base.module_category_marketing,Marketing,Marketing,
base,model,"ir.module.module,shortdesc",base.module_marketing_automation,Marketing Automation,Marketing automatizado,
base,model,"ir.module.module,shortdesc",base.module_l10n_ma,Maroc - Accounting,Marruecos - Contabilidad,
base,model,"res.country,name",base.mh,Marshall Islands,Islas Marshall,
base,model,"res.country,name",base.mq,Martinique,Martinica,
base,model,"ir.module.module,shortdesc",base.module_test_mass_mailing,Mass Mail Tests,Tests de Correo masivo,
base,model,"ir.module.module,summary",base.module_test_mass_mailing,Mass Mail Tests: feature and performance tests for mass mailing,Tests de Correo Masivo: test de función y rendimiento para correo masivo,
base,model,"ir.module.module,shortdesc",base.module_mass_mailing_event,Mass mailing on attendees,Correos electrónicos masivos para los asistentes,
base,model,"ir.module.module,shortdesc",base.module_mass_mailing_crm,Mass mailing on lead / opportunities,Correo masivo en iniciativas / oportunidades,
base,model,"ir.module.module,shortdesc",base.module_mass_mailing_sale,Mass mailing on sale orders,Mass mailing on sale orders,
base,model,"ir.module.module,shortdesc",base.module_mass_mailing_event_track,Mass mailing on track speakers,Correos electrónicos masivos para los ponentes de la sesión,
base,model,"res.country,name",base.mr,Mauritania,Mauritania,
base,model,"res.country,name",base.mu,Mauritius,Mauricio,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_automatic_wizard__maximum_group,Maximum of Group of Contacts,Máximo de grupos de contactos,
base,model,"res.country,name",base.yt,Mayotte,Mayotte,
base,model,"ir.model.fields,field_description",base.field_res_partner__image_medium,Medium-sized image,Imagen de tamaño mediano,
base,model,"ir.model.fields,field_description",base.field_res_users__image_medium,Medium-sized image,Imagen de tamaño mediano,
base,model,"ir.model.fields,help",base.field_res_partner__image_medium,"Medium-sized image of this contact. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.","Imagen mediana de este contacto. Se redimensiona automáticamente a 128x128px, con el ratio de aspecto preservado. Se usa este campo en las vistas formulario y en algunas vistas kanban.",
base,model,"ir.model.fields,help",base.field_res_users__image_medium,"Medium-sized image of this contact. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.","Imagen mediana de este contacto. Se redimensiona automáticamente a 128x128px, con el ratio de aspecto preservado. Se usa este campo en las vistas formulario y en algunas vistas kanban.",
