module,type,name,res_id,src,value,comments
base,model,"ir.module.module,summary",base.module_base_address_city,Add a many2one field city on addresses,,
base,model,"ir.module.module,summary",base.module_website_form_project,Add a task suggestion form to your website,,
base,model,"ir.module.module,summary",base.module_website_sale_delivery,Add delivery costs to online sales,,
base,model,"ir.module.module,summary",base.module_base_address_extended,Add extra fields on addresses,,
base,model_terms,"ir.ui.view,arch_db",base.act_report_xml_view,Add in the 'Print' menu,,
base,model,"ir.module.module,summary",base.module_mass_mailing_crm,Add lead / opportunities UTM info on mass mailing,,
base,model,"ir.module.module,summary",base.module_im_livechat_mail_bot,Add livechat support for OdooBot,,
base,model,"ir.module.module,summary",base.module_mass_mailing_sale,Add sale order UTM info on mass mailing,,
base,model_terms,"ir.ui.view,arch_db",base.contact,Address,,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_company_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_address_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_short_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_bank_form,Address,,
base,model,"ir.model.fields,field_description",base.field_res_partner__type,Address Type,,
base,model,"ir.model.fields,field_description",base.field_res_users__type,Address Type,,
base,model_terms,"ir.ui.view,arch_db",base.view_country_form,Address format...,,
base,code,addons/base/models/ir_qweb_fields.py,634,Address separator,,
base,model,"ir.module.module,description",base.module_auth_ldap,"Adds support for authentication by LDAP server.
===============================================
This module allows users to login with their LDAP username and password, and
will automatically create Odoo users for them on the fly.

**Note:** This module only work on servers who have Python's ``ldap`` module installed.

Configuration:
--------------
After installing this module, you need to configure the LDAP parameters in the
General Settings menu. Different companies may have different
LDAP servers, as long as they have unique usernames (usernames need to be unique
in Odoo, even across multiple companies).

Anonymous LDAP binding is also supported (for LDAP servers that allow it), by
simply keeping the LDAP user and password empty in the LDAP configuration.
This does not allow anonymous authentication for users, it is only for the master
LDAP account that is used to verify if a user exists before attempting to
authenticate it.

Securing the connection with STARTTLS is available for LDAP servers supporting
it, by enabling the TLS option in the LDAP configuration.

For further options configuring the LDAP settings, refer to the ldap.conf
manpage: manpage:`ldap.conf(5)`.

Security Considerations:
------------------------
Users' LDAP passwords are never stored in the Odoo database, the LDAP server
is queried whenever a user needs to be authenticated. No duplication of the
password occurs, and passwords are managed in one place only.

Odoo does not manage password changes in the LDAP, so any change of password
should be conducted by other means in the LDAP directory directly (for LDAP users).

It is also possible to have local Odoo users in the database along with
LDAP-authenticated users (the Administrator account is one obvious example).

Here is how it works:
---------------------
    * The system first attempts to authenticate users against the local Odoo
      database;
    * if this authentication fails (for example because the user has no local
      password), the system then attempts to authenticate against LDAP;

As LDAP users have blank passwords by default in the local Odoo database
(which means no access), the first step always fails and the LDAP server is
queried to do the authentication.

Enabling STARTTLS ensures that the authentication query to the LDAP server is
encrypted.

User Template:
--------------
In the LDAP configuration on the General Settings, it is possible to select a *User
Template*. If set, this user will be used as template to create the local users
whenever someone authenticates for the first time via LDAP authentication. This
allows pre-setting the default groups and menus of the first-time users.

**Warning:** if you set a password for the user template, this password will be
         assigned as local password for each new LDAP user, effectively setting
         a *master password* for these users (until manually changed). You
         usually do not want this. One easy way to setup a template user is to
         login once with a valid LDAP user, let Odoo create a blank local
         user with the same login (and a blank password), then rename this new
         user to a username that does not exist in LDAP, and setup its groups
",,
base,model,"ir.module.category,name",base.module_category_administration,Administration,,
base,model,"res.partner.industry,name",base.res_partner_industry_N,Administrative,,
base,model,"ir.model.fields,help",base.field_res_country_state__name,"Administrative divisions of a country. E.g. Fed. State, Departement, Canton",,
base,code,addons/base/models/ir_model.py,1024,Administrator access is required to uninstall a module,,
base,code,addons/base/models/ir_model.py,1137,Administrator access is required to uninstall a module,,
base,code,addons/base/models/ir_model.py,1598,Administrator access is required to uninstall a module,,
base,model_terms,"ir.ui.view,arch_db",base.view_country_form,Advanced Address Formatting,,
base,model,"ir.module.module,shortdesc",base.module_website_event_track,Advanced Events,,
base,model_terms,"ir.ui.view,arch_db",base.act_report_xml_view,Advanced Properties,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Advanced Properties,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,Advanced Properties,,
base,model,"ir.module.module,description",base.module_payment_adyen,Adyen Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment_adyen,Adyen Payment Acquirer,,
base,selection,"ir.module.module,license",0,Affero GPL-3,,
base,model,"res.country,name",base.af,Afghanistan,,
base,selection,"res.country,name_position",0,After Address,,
base,selection,"res.currency,position",0,After Amount,,
base,model,"ir.module.category,name",base.module_category_helpdesk,After-Sales,,
base,model,"ir.module.category,description",base.module_category_helpdesk,After-sales services,,
base,model,"res.partner.industry,name",base.res_partner_industry_A,Agriculture,,
base,model,"res.country,name",base.al,Albania,,
base,model,"res.country,name",base.dz,Algeria,,
base,model_terms,"ir.ui.view,arch_db",base.ir_cron_view_search,All,,
base,code,addons/base/wizard/base_partner_merge.py,281,All contacts must have the same email. Only the Administrator can merge contacts with different emails.,,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_step,All done!,,
base,model,"ir.model.fields,help",base.field_res_partner__lang,All the emails and documents sent to this contact will be translated in this language.,,
base,model,"ir.model.fields,help",base.field_res_users__lang,All the emails and documents sent to this contact will be translated in this language.,,
base,model,"ir.module.module,summary",base.module_hr_holidays,Allocate leaves and follow leave requests,,
base,model,"ir.module.module,summary",base.module_pos_reprint,Allow cashier to reprint receipts,,
base,model,"ir.module.module,summary",base.module_website_sale_comparison,Allow shoppers to compare products based on their attributes,,
base,model,"ir.module.module,summary",base.module_website_sale_wishlist,Allow shoppers to enlist products,,
base,model,"ir.module.module,summary",base.module_pos_cash_rounding,Allow specific rounding in pos,,
base,model,"ir.module.module,summary",base.module_website_mail_channel,Allow visitors to join public mail channels,,
base,model_terms,"ir.ui.view,arch_db",base.view_users_form,Allowed Companies,,
base,model,"ir.module.category,description",base.module_category_account_voucher,Allows you to create your invoices and track the payments. It is an easier version of the accounting module for managers who are not accountants.,,
base,model_terms,"ir.actions.act_window,help",base.action_attachment,Also you will find here all the related documents and download it by clicking on any individual document.,,
base,code,addons/base/models/ir_fields.py,400,"Ambiguous specification for field '%(field)s', only provide one of name, external id or database id",,
base,model,"res.country,name",base.as,American Samoa,,
base,model,"ir.model.fields,help",base.field_ir_actions_client__tag,"An arbitrary string, interpreted by the client according to its own needs and wishes. There is no central tag repository across clients.",,
base,model,"ir.model.fields,help",base.field_ir_module_module__auto_install,"An auto-installable module is automatically installed by the system when all its dependencies are satisfied. If the module has no dependency, it is always installed.",,
base,model,"ir.module.module,shortdesc",base.module_analytic,Analytic Accounting,,
base,model,"res.country,name",base.ad,Andorra,,
base,model,"ir.module.module,shortdesc",base.module_web_mobile,Android & iPhone,,
base,model,"res.country,name",base.ao,Angola,,
base,model,"res.country,name",base.ai,Anguilla,,
base,model,"res.country,name",base.aq,Antarctica,,
base,model,"res.country,name",base.ag,Antigua and Barbuda,,
base,model,"ir.actions.client,name",base.modules_act_cl,App Store,,
base,model,"ir.ui.menu,name",base.module_mi,App Store,,
base,model,"ir.model.fields,help",base.field_res_company__report_header,Appears by default on the top right corner of your printed documents (report header).,,
base,model,"ir.model,name",base.model_ir_module_category,Application,,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__application,Application,,
base,model,"ir.model.fields,field_description",base.field_res_groups__category_id,Application,,
base,model_terms,"ir.ui.view,arch_db",base.user_groups_view,Application Accesses,,
base,model,"ir.ui.menu,name",base.menu_translation_app,Application Terms,,
base,model_terms,"ir.ui.view,arch_db",base.base_onboarding_company_form,Apply,,
base,model_terms,"ir.ui.view,arch_db",base.res_config_view_base,Apply,,
base,code,addons/base/models/ir_module.py,658,Apply Schedule Upgrade,,
base,model,"ir.actions.act_window,name",base.action_view_base_module_upgrade,Apply Schedule Upgrade,,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,Apply Schedule Upgrade,,
base,model,"ir.ui.menu,name",base.menu_view_base_module_upgrade,Apply Scheduled Upgrades,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_create,Apply for Create,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_unlink,Apply for Delete,,
